"조사연도","가구고유번호(MD제공용)","가구원고유번호(MD제공용)","[가구원 정보] 성별","[가구원 정보] 만나이","[가구원 정보] 가구주와의 관계","[가구원 정보] 동거여부","[가구원 정보] 교육정도_최종학력","[가구원 정보] 교육정도_수료여부","[가구원 정보] 혼인상태","[가구원 정보] 종사상 지위","[가구원 정보] 등록장애인 여부(2013년~)","[가구원 정보] 귀화·인지에 의한 국적취득 또는 외국인 여부(2013년~)"
2019,931900241,931900241003,1,3,3,2,1,,,,2,2
2019,931900241,931900241004,2,1,3,2,1,,,,2,2
2019,931900271,931900271001,1,70,1,2,2,1,2,4,2,2
2019,931900271,931900271002,2,68,2,2,2,4,2,7,2,2
2019,931900291,931900291001,1,64,1,2,4,1,2,1,2,2
2019,931900291,931900291002,2,62,2,2,3,1,2,7,2,2
2019,931900301,931900301001,1,47,1,2,5,1,2,4,2,2
2019,931900301,931900301002,2,47,2,2,4,1,2,2,2,2
2019,931900301,931900301003,2,13,3,2,3,2,,,2,2
2019,931900301,931900301004,1,7,3,2,2,2,,,2,2
2019,931900311,931900311001,2,83,1,1,2,1,3,7,2,2
2019,931900331,931900331001,1,43,1,2,5,1,2,1,2,2
2019,931900331,931900331002,2,43,2,2,4,1,2,2,2,2
2019,931900331,931900331003,2,14,3,2,3,2,,,2,2
2019,931900331,931900331004,1,12,3,2,3,2,,,2,2
2019,931900331,931900331005,2,7,3,2,2,2,,,2,2
2019,931900341,931900341001,1,78,1,2,3,1,2,2,2,2
2019,931900341,931900341002,2,70,2,2,2,1,2,7,2,2
2019,931900341,931900341003,1,47,3,2,4,1,1,2,2,2
2019,931900351,931900351001,1,40,1,2,5,1,2,1,1,2
2019,931900351,931900351002,2,33,2,2,4,1,2,7,2,1
2019,931900351,931900351003,1,5,3,2,1,,,,2,2
2019,931900351,931900351004,1,4,3,2,1,,,,2,2
2019,931900351,931900351005,1,1,3,2,1,,,,2,2
2019,931900361,931900361001,1,42,1,2,5,1,2,1,2,2
2019,931900361,931900361002,2,39,2,2,4,1,2,1,2,2
2019,931900361,931900361003,1,11,3,2,2,2,,,2,2
2019,931900361,931900361004,2,7,3,2,2,2,,,2,2
2019,931900361,931900361005,2,74,6,2,2,1,3,7,2,2
2019,931900371,931900371001,2,56,1,2,6,1,3,1,2,2
2019,931900371,931900371002,2,25,3,4,6,2,1,7,2,2
2019,931900381,931900381001,2,77,1,1,1,,3,7,2,2
2019,931900391,931900391001,1,57,1,2,6,1,2,1,2,2
2019,931900391,931900391002,2,56,2,2,4,1,2,4,1,2
2019,932600201,932600201001,1,54,1,2,4,1,2,1,2,2
2019,932600201,932600201002,2,51,2,2,4,1,2,1,2,2
2019,932600201,932600201003,1,24,3,2,6,1,1,2,2,2
2019,932600201,932600201004,1,19,3,2,4,1,1,1,2,2
2019,932600211,932600211001,1,72,1,2,4,1,2,7,1,2
2019,932600211,932600211002,2,72,2,2,4,4,2,7,2,2
2019,932600221,932600221001,1,34,1,2,5,1,2,2,2,2
2019,932600221,932600221002,2,39,2,2,6,1,2,7,2,2
2019,932600221,932600221003,1,4,3,2,1,,,,2,2
2019,932600251,932600251001,1,35,1,2,7,1,2,1,2,2
2019,932600251,932600251002,2,31,2,2,6,1,2,7,2,2
2019,932600261,932600261001,1,40,2,2,4,1,2,7,2,2
2019,932600261,932600261002,2,39,1,2,4,1,2,3,2,2
2019,932600261,932600261003,2,8,3,2,2,2,,,2,2
2019,932600261,932600261004,1,6,3,2,2,2,,,2,2
2019,932600261,932600261005,1,5,3,2,1,,,,2,2
2019,932600271,932600271001,1,51,1,1,5,4,1,1,2,2
2019,932600281,932600281001,1,60,1,2,4,1,2,7,2,2
2019,932600281,932600281002,2,60,2,2,4,1,2,1,2,2
2019,932600281,932600281003,1,33,3,2,6,1,1,1,2,2
2019,932600291,932600291001,1,58,1,2,4,1,2,5,2,2
2019,932600291,932600291002,2,54,2,2,4,1,2,4,2,2
2019,932600291,932600291003,1,24,3,4,6,2,1,7,2,2
2019,932600291,932600291004,2,21,3,2,6,2,1,7,2,2
2019,932600301,932600301001,1,81,1,2,3,1,2,4,2,2
2019,932600301,932600301002,2,82,2,2,2,1,2,5,2,2
2019,932600311,932600311001,1,81,1,2,2,1,2,4,1,2
2019,932600311,932600311002,2,76,2,2,2,1,2,5,2,2
2019,932600321,932600321001,2,87,1,1,1,,3,7,2,2
2019,932600331,932600331001,2,64,1,2,3,1,2,4,2,2
2019,932600331,932600331002,1,67,2,2,3,1,2,2,2,2
2019,932700201,932700201001,2,69,1,1,2,1,3,2,2,2
2019,932700211,932700211001,1,57,1,2,4,1,2,1,1,2
2019,932700211,932700211002,2,53,2,2,4,1,2,7,2,2
2019,932700211,932700211003,2,25,3,2,5,1,1,1,2,2
2019,932700211,932700211004,2,22,3,4,4,1,1,7,2,2
2019,932700241,932700241001,1,60,1,1,4,1,4,2,2,2
2019,932700251,932700251001,1,64,1,2,2,1,2,4,2,2
2019,932700251,932700251002,2,63,2,2,2,1,2,7,1,2
2019,932700261,932700261001,1,45,1,2,6,1,2,1,2,2
2019,932700261,932700261002,2,34,2,2,4,1,2,7,2,2
2019,932700261,932700261003,2,10,3,2,2,2,,,2,2
2019,932700291,932700291001,2,78,1,2,2,1,3,7,1,2
2019,932700291,932700291002,1,57,3,2,4,1,1,7,1,2
2019,932700311,932700311001,2,78,1,1,1,,3,7,2,2
2019,932700321,932700321001,2,84,1,1,1,,3,2,2,2
2019,932700331,932700331001,2,40,1,2,4,1,4,2,2,2
2019,932700331,932700331002,2,16,3,2,4,1,1,7,2,2
2019,932700331,932700331003,1,15,3,2,3,2,1,7,2,2
2019,932700341,237503321003,2,29,2,2,6,1,2,7,2,2
2019,932700341,932700341001,1,30,1,2,6,1,2,1,2,2
2019,932700341,932700341002,1,1,3,2,1,,,,2,2
2019,932800201,932800201001,1,44,1,2,6,1,2,1,2,2
2019,932800201,932800201002,2,45,2,2,6,1,2,2,2,2
2019,932800201,932800201003,2,9,3,2,2,2,,,2,2
2019,932800201,932800201004,2,7,3,2,2,2,,,2,2
2019,932800211,932800211001,1,40,1,2,4,1,2,1,2,2
2019,932800211,932800211002,2,36,2,2,4,1,2,2,2,2
2019,932800211,932800211003,1,8,3,2,2,2,,,2,2
2019,932800211,932800211004,1,5,3,2,1,,,,2,2
2019,932800221,932800221001,1,32,1,1,6,1,1,1,2,2
2019,932800261,932800261001,2,50,1,2,6,1,4,4,2,2
2019,932800261,932800261002,2,19,3,2,6,2,1,7,2,2
2019,932800261,932800261003,1,18,3,2,6,2,1,7,2,2
2019,932800271,932800271001,1,50,1,3,7,1,2,1,2,2
2019,932800271,932800271002,2,49,2,2,5,1,2,7,2,1
2019,932800271,932800271003,1,15,3,2,3,2,1,7,2,2
2019,932800271,932800271004,1,11,3,2,2,2,,,2,2
2019,932800271,932800271005,1,81,6,2,2,4,4,7,2,2
2019,932800281,932800281001,2,52,1,2,3,1,4,2,2,2
2019,932800281,932800281002,1,18,3,2,4,2,1,7,2,2
2019,932800301,932800301001,2,61,1,2,3,1,2,2,2,2
2019,932800301,932800301002,1,68,2,2,3,1,2,7,2,2
2019,932800311,932800311001,2,79,1,1,2,1,3,7,2,2
2019,932800321,932800321001,2,65,1,1,2,1,3,7,2,2
2019,932800331,932800331001,1,70,1,2,3,1,2,4,2,2
2019,932800331,932800331002,2,62,2,2,3,1,2,5,2,2
2019,932900201,932900201001,1,61,1,2,4,1,2,1,2,2
2019,932900201,932900201002,2,58,2,2,3,1,2,1,2,2
2019,932900211,932900211001,1,42,1,2,5,1,2,1,2,2
2019,932900211,932900211002,2,35,2,2,5,1,2,1,2,2
2019,932900211,932900211003,2,8,3,2,2,2,,,2,2
2019,932900211,932900211004,2,6,3,2,2,2,,,2,2
2019,932900211,932900211005,1,5,3,2,1,,,,2,2
2019,932900231,932900231001,1,45,1,2,4,1,2,1,2,2
2019,932900231,932900231002,2,42,2,2,4,1,2,1,2,2
2019,932900231,932900231003,2,17,3,2,4,2,1,7,2,2
2019,932900231,932900231004,2,15,3,2,4,2,1,7,2,2
2019,932900241,932900241002,2,82,1,2,2,4,2,7,2,2
2019,932900241,932900241003,1,84,2,2,4,1,2,7,1,2
2019,932900281,932900281001,2,64,1,1,3,4,3,7,1,2
2019,932900291,932900291001,1,64,1,2,3,1,2,2,2,2
2019,932900291,932900291002,2,60,2,2,3,1,2,7,2,2
2019,932900301,932900301001,2,72,1,1,2,1,3,7,2,2
2019,932900311,932900311001,1,79,1,2,3,1,2,7,2,2
2019,932900311,932900311002,2,81,2,2,2,1,2,7,2,2
2019,932900321,932900321001,1,72,1,2,2,1,2,2,2,2
2019,932900321,932900321002,2,64,2,2,2,1,2,1,2,2
2019,932900331,932900331001,1,42,1,2,6,1,2,3,2,2
2019,932900331,932900331002,2,42,2,2,6,1,2,5,2,2
2019,932900331,932900331003,1,13,3,2,3,2,,,2,2
2019,932900331,932900331004,1,12,3,2,3,2,,,2,2
2019,933600201,933600201001,1,45,1,2,4,1,2,3,2,2
2019,933600201,933600201002,2,43,2,2,6,1,2,5,2,2
2019,933600201,933600201003,1,12,3,2,3,2,,,2,2
2019,933600201,933600201004,1,6,3,2,2,2,,,2,2
2019,933600211,933600211001,1,49,1,2,4,1,3,4,2,2
2019,933600211,933600211002,2,77,6,2,1,,3,5,2,2
2019,933600221,712503331003,2,25,1,1,6,1,1,1,2,2
2019,933800201,933800201001,2,69,1,1,3,1,4,7,2,1
2019,935501261,935501261001,1,35,1,2,5,1,2,1,2,2
2019,935501261,935501261002,2,35,2,2,4,1,2,7,2,2
2019,935501261,935501261003,2,6,3,2,2,2,,,2,2
2019,935501271,935501271001,1,66,1,2,4,1,2,1,2,2
2019,935501271,935501271002,2,57,2,2,4,1,2,1,2,2
2019,935501271,935501271003,1,34,3,2,6,1,1,1,2,2
2019,935501281,935501281001,2,77,1,1,4,1,3,7,2,2
2019,935501291,935501291003,2,62,1,1,2,3,2,7,2,2
2019,936501201,936501201001,2,82,1,1,2,1,3,7,2,2
2019,936501211,936501211001,1,44,1,2,4,1,2,1,2,2
2019,936501211,936501211002,2,38,2,2,4,1,2,7,2,2
2019,936501211,936501211003,2,13,3,2,2,2,,,2,2
2019,936501211,936501211004,2,11,3,2,2,2,,,2,2
2019,936501211,936501211005,1,4,3,2,1,,,,2,2
2019,936501231,936501231001,1,84,1,2,1,,2,7,2,2
2019,936501231,936501231002,2,80,2,2,1,,2,7,1,2
2019,936501251,936501251001,1,48,1,2,7,1,2,3,2,2
2019,936501251,936501251002,2,48,2,2,6,1,2,1,2,2
2019,936501251,936501251003,2,17,3,2,4,2,1,7,2,2
2019,936501251,936501251004,1,14,3,2,3,2,,,2,2
2019,936503361,936503361001,1,51,1,3,4,1,2,2,2,2
2019,936503361,936503361002,2,49,2,2,4,4,2,7,2,2
2019,936503361,936503361003,2,24,3,3,6,1,1,1,2,2
2019,936503361,936503361004,1,22,3,2,4,4,1,7,2,2
2019,936503371,936503371001,1,58,1,2,7,1,2,7,2,2
2019,936503371,936503371002,2,56,2,2,6,1,2,1,2,2
2019,936503371,936503371003,1,28,3,2,4,1,1,7,1,2
2019,936503371,936503371004,1,25,3,2,6,1,1,7,2,2
2019,936503381,936503381001,1,57,1,2,4,1,2,1,2,2
2019,936503381,936503381002,2,53,2,2,4,1,2,7,2,2
2019,936503381,936503381004,2,26,3,2,6,1,1,1,2,2
2019,936503391,936503391001,1,84,1,2,2,1,2,4,2,2
2019,936503391,936503391002,2,82,2,2,2,1,2,5,2,2
2019,937501241,937501241001,2,52,1,2,6,1,2,1,2,2
2019,937501241,937501241002,1,55,2,2,4,1,2,7,2,2
2019,937501241,937501241003,1,20,3,2,4,1,1,7,2,2
2019,937501241,937501241004,2,19,3,2,4,2,1,7,2,2
2019,937501251,937501251001,1,59,1,2,6,1,2,7,2,2
2019,937501251,937501251002,2,57,2,2,4,1,2,7,2,2
2019,937501251,937501251003,2,30,3,2,6,1,1,1,2,2
2019,937501251,937501251004,1,27,3,2,6,4,1,7,2,2
2019,937501261,937501261001,1,36,1,2,4,1,2,1,2,2
2019,937501261,937501261002,2,32,2,2,4,1,2,7,2,1
2019,937501261,937501261003,1,6,3,2,1,,,,2,2
2019,937501261,937501261004,2,3,3,2,1,,,,2,2
2019,937501271,937501271001,1,84,1,2,2,1,2,7,2,2
2019,937501271,937501271002,2,77,2,2,2,4,2,7,1,2
2019,937501281,937501281001,1,39,1,2,4,1,2,1,1,2
2019,937501281,937501281002,2,32,2,2,4,1,2,7,2,2
2019,937501281,937501281003,2,12,3,2,3,2,,,2,2
2019,937501281,937501281004,2,11,3,2,2,2,,,2,2
2019,937501281,937501281005,1,5,3,2,1,,,,2,2
2019,937503321,937503321001,1,50,1,2,4,1,2,1,2,2
2019,937503321,937503321002,2,47,2,2,4,1,2,6,2,2
2019,937503321,937503321004,2,17,3,2,4,2,1,7,2,2
2019,938501291,938501291001,2,69,1,2,2,4,3,7,2,2
2019,938501291,938501291002,1,50,3,2,4,1,1,7,2,2
2019,939501201,939501201001,1,51,1,2,5,1,2,1,2,2
2019,939501201,939501201002,2,47,2,2,5,1,2,1,2,2
2019,939501201,939501201003,1,19,3,2,6,2,1,7,2,2
2019,939501201,939501201004,2,18,3,2,4,2,1,7,2,2
2019,939501211,939501211001,1,37,1,2,6,1,2,1,2,2
2019,939501211,939501211002,2,35,2,2,6,1,2,7,2,2
2019,939501211,939501211003,2,5,3,2,1,,,,2,2
2019,939501211,939501211004,2,3,3,2,1,,,,2,2
2019,939501221,939501221001,1,39,1,2,4,1,2,1,2,2
2019,939501221,939501221002,2,39,2,2,5,1,2,7,2,2
2019,939501221,939501221003,2,12,3,2,3,2,,,2,2
2019,939501221,939501221004,1,10,3,2,2,2,,,2,2
2019,939501231,939501231001,1,40,1,2,4,1,2,1,2,2
2019,939501231,939501231002,2,40,2,2,4,1,2,7,2,2
2019,939501231,939501231003,1,10,3,2,2,2,,,2,2
2019,939501271,939501271001,2,64,1,2,4,1,2,1,2,2
2019,939501271,939501271002,1,70,2,2,4,1,2,7,2,2
2019,939501281,939501281001,1,64,1,2,3,1,2,2,2,2
2019,939501281,939501281002,2,61,2,2,3,1,2,7,2,2
2019,939501291,939501291001,1,87,1,1,4,1,3,7,2,2
2019,939503351,939503351001,1,49,1,2,6,1,2,1,2,2
2019,939503351,939503351002,2,45,2,2,6,1,2,7,2,2
2019,939503351,939503351003,1,18,3,2,4,2,1,7,2,2
2019,939503351,939503351004,2,15,3,2,3,2,1,7,2,2
2019,939503371,939503371001,2,79,1,1,1,,3,7,2,2
2019,939503381,939503381001,1,55,1,2,5,4,2,2,2,2
2019,939503381,939503381002,2,50,2,2,4,1,2,1,2,2
2019,939503381,939503381003,1,24,3,4,6,2,1,7,2,2
2019,939503391,939503391001,2,58,1,1,4,1,4,1,2,2
2019,940502221,940502221001,1,47,1,2,3,1,1,7,2,2
2019,940502221,940502221002,2,70,6,2,2,1,3,7,1,2
2019,940502241,940502241001,2,63,1,1,4,4,3,7,2,2
2019,940502261,940502261001,1,67,1,1,2,1,3,7,2,2
2019,940502271,940502271001,2,81,1,1,1,,3,7,2,2
2019,940502281,940502281001,1,42,1,2,5,1,2,1,2,2
2019,940502281,940502281002,2,39,2,2,4,1,2,7,2,2
2019,940502281,940502281003,1,13,3,2,2,2,,,2,2
2019,940502281,940502281004,1,11,3,2,2,2,,,2,2
2019,940505321,940505321001,1,81,1,2,3,1,2,7,2,2
2019,940505321,940505321002,2,77,2,2,3,1,2,7,2,2
2019,940505331,940505331001,1,73,1,2,3,1,2,4,2,2
2019,940505331,940505331002,2,74,2,2,3,1,2,1,2,2
2019,940600201,940600201001,1,38,1,2,6,1,2,1,2,2
2019,940600201,940600201002,2,38,2,2,7,1,2,1,2,2
2019,940600201,940600201003,1,8,3,2,2,2,,,2,2
2019,940600201,940600201004,1,6,3,2,2,2,,,2,2
2019,940600221,940600221001,1,38,1,2,7,1,2,1,2,2
2019,940600221,940600221002,2,39,2,2,6,1,2,7,2,2
2019,940600221,940600221003,1,5,3,2,1,,,,2,2
2019,940600221,940600221004,1,1,3,2,1,,,,2,2
2019,940600261,940600261001,2,44,1,2,6,1,2,1,2,2
2019,940600261,940600261002,1,48,2,2,6,1,2,1,2,2
2019,940600261,940600261003,1,13,3,2,3,2,,,2,2
2019,940600261,940600261004,2,18,3,2,4,2,1,7,2,2
2019,940600301,940600301001,1,68,1,2,4,1,2,7,2,2
2019,940600301,940600301002,2,64,2,2,4,1,2,2,2,2
2019,940600311,940600311001,1,92,1,2,2,1,2,7,2,2
2019,940600311,940600311002,2,76,2,2,2,3,2,7,2,2
2019,940600321,940600321001,1,77,1,2,3,1,2,7,2,2
2019,940600321,940600321002,2,72,2,2,4,1,2,7,2,2
2019,940600331,940600331001,2,64,1,1,2,1,3,7,2,2
2019,940600351,940600351001,1,73,1,2,4,1,2,2,2,2
2019,940600351,940600351002,2,74,2,2,3,1,2,2,2,2
2019,940600361,940600361001,1,59,1,2,4,1,2,1,2,2
2019,940600361,940600361002,2,56,2,2,4,1,2,1,2,2
2019,940600361,940600361003,2,24,3,3,6,1,1,1,2,2
2019,940600361,940600361004,2,22,3,4,6,2,1,7,2,2
2019,940700201,940700201001,2,84,1,1,2,1,3,7,2,2
2019,940700211,940700211001,1,55,1,2,4,1,2,1,2,2
2019,940700211,940700211002,2,51,2,2,4,1,2,2,2,2
2019,940700211,940700211003,1,25,3,2,6,1,1,7,2,2
2019,940700211,940700211004,2,24,3,2,6,1,1,7,2,2
2019,940700231,940700231001,1,80,1,2,3,1,2,7,2,2
2019,940700231,940700231002,2,77,2,2,2,1,2,7,2,2
2019,940700241,940700241001,1,44,1,2,4,1,2,1,2,2
2019,940700241,940700241002,2,34,2,2,5,4,2,2,2,1
2019,940700241,940700241003,2,9,3,2,2,2,,,2,2
2019,940700241,940700241004,2,6,3,2,2,2,,,2,2
2019,940700241,940700241005,1,72,6,2,3,1,2,7,2,2
2019,940700241,940700241006,2,68,6,2,2,1,2,7,2,2
2019,940700261,940700261001,1,37,1,2,5,1,2,1,2,2
2019,940700261,940700261002,2,33,2,2,5,1,2,1,2,2
2019,940700261,940700261003,2,3,3,2,1,,,,2,2
2019,940700261,940700261004,2,1,3,2,1,,,,2,2
2019,940700281,940700281001,1,50,1,2,6,1,2,3,2,2
2019,940700281,940700281002,2,46,2,2,6,1,2,1,2,2
2019,940700281,940700281003,2,17,3,2,4,2,1,7,2,2
2019,940700281,940700281004,2,14,3,2,3,2,,,2,2
2019,940700291,940700291001,1,41,1,2,4,1,3,4,2,2
2019,940700291,940700291003,1,18,3,2,4,2,1,7,2,2
2019,940700301,940700301001,1,41,1,2,4,1,2,1,2,2
2019,940700301,940700301002,2,42,2,2,4,1,2,7,2,2
2019,940700301,940700301003,1,13,3,2,3,2,,,2,2
2019,940700301,940700301004,2,9,3,2,2,2,,,2,2
2019,940700301,940700301005,2,79,6,2,2,4,3,7,2,2
2019,940700311,940700311001,1,46,1,2,4,1,1,2,2,2
2019,940700311,940700311002,2,81,6,2,2,1,3,7,2,2
2019,940700331,940700331001,1,63,1,2,1,,2,3,2,2
2019,940700331,940700331002,2,62,2,2,1,,2,7,2,2
2019,940700331,940700331003,2,28,3,2,6,1,1,7,2,2
2019,940700361,940700361001,1,33,1,2,6,1,1,1,2,2
2019,940700361,940700361002,2,60,6,2,2,1,3,7,2,2
2019,940700371,940700371001,1,58,1,2,6,1,2,1,2,2
2019,940700371,940700371002,2,54,2,2,4,1,2,7,2,2
2019,940700371,940700371003,1,28,3,2,6,1,1,7,2,2
2019,940700381,940700381001,2,76,1,1,1,,3,4,2,2
2019,940700391,940700391001,1,72,1,2,2,1,2,7,2,2
2019,940700391,940700391002,2,70,2,2,2,1,2,7,2,2
2019,940800221,940800221001,2,25,1,2,6,1,1,1,2,2
2019,940800221,940800221002,2,21,8,2,5,1,1,7,2,2
2019,940800231,940800231001,2,41,1,1,4,1,1,6,2,2
2019,940800241,940800241001,1,64,1,2,4,1,2,1,2,2
2019,940800241,940800241002,2,61,2,2,4,1,2,2,2,2
2019,940800241,940800241003,1,38,3,2,6,1,1,1,2,2
2019,940800241,940800241004,2,83,6,2,2,4,3,7,1,2
2019,940800251,940800251001,1,66,1,2,3,1,2,1,2,2
2019,940800251,940800251002,2,61,2,2,3,1,2,1,2,2
2019,940800251,940800251003,1,39,3,2,6,1,1,2,2,2
2019,940800281,940800281001,1,69,1,2,4,1,2,2,2,2
2019,940800281,940800281002,2,61,2,2,4,1,2,7,2,2
2019,940800281,940800281003,1,35,3,2,6,1,1,1,2,2
2019,940800291,940800291001,1,65,1,2,4,1,2,2,2,2
2019,940800291,940800291002,2,61,2,2,4,1,2,1,2,2
2019,940800291,940800291003,1,36,3,2,6,1,1,1,2,2
2019,940800291,940800291004,1,26,3,2,6,1,1,2,2,2
2019,940800301,940800301001,1,56,1,3,2,1,2,4,1,2
2019,940800301,940800301002,2,58,2,2,2,1,2,1,2,2
2019,940800301,940800301003,1,31,3,2,6,1,1,3,2,2
2019,940800321,940800321001,1,24,1,2,4,1,1,2,2,2
2019,940800321,940800321002,1,56,6,2,4,1,2,7,2,2
2019,940800321,940800321003,2,50,6,2,4,1,2,7,2,2
2019,940800321,940800321004,1,26,8,2,6,1,1,2,2,2
2019,940800341,940800341001,1,53,1,2,6,1,2,7,2,2
2019,940800341,940800341002,2,51,2,2,5,1,2,1,2,2
2019,940800341,940800341003,1,25,3,2,6,1,1,1,2,2
2019,940800341,940800341004,2,22,3,2,6,1,1,1,2,2
2019,940800341,940800341005,1,19,3,2,6,2,1,7,2,2
2019,940800381,940800381001,1,46,1,2,6,1,2,1,2,2
2019,940800381,940800381002,2,46,2,2,6,1,2,2,2,2
2019,940800381,940800381003,1,17,3,4,4,2,1,7,2,2
2019,940800381,940800381004,2,14,3,2,3,2,,,2,2
2019,940900211,940900211001,2,78,1,2,1,,3,2,1,2
2019,940900211,940900211002,1,23,5,2,4,1,1,7,2,2
2019,940900211,940900211003,1,21,5,2,6,2,1,7,2,2
2019,940900221,940900221001,1,78,1,2,4,1,2,2,2,2
2019,940900221,940900221002,2,75,2,2,2,1,2,4,2,2
2019,940900231,940900231001,1,71,1,2,6,4,2,7,2,2
2019,940900231,940900231002,2,66,2,2,4,1,2,7,2,2
2019,940900231,940900231003,1,37,3,2,6,1,1,1,2,2
2019,940900241,940900241001,1,72,1,2,3,1,2,7,2,2
2019,940900241,940900241002,2,67,2,2,3,1,2,7,2,2
2019,940900251,940900251001,1,60,1,2,3,1,2,1,2,2
2019,940900251,940900251002,2,55,2,2,4,1,2,2,2,2
2019,940900251,940900251003,2,30,3,2,6,1,1,7,2,2
2019,940900261,940900261001,1,72,1,2,2,4,2,4,2,2
2019,940900261,940900261002,2,67,2,2,2,1,2,7,2,2
2019,940900271,940900271001,1,74,1,2,4,1,2,7,2,2
2019,940900271,940900271002,2,75,2,2,3,1,2,7,2,2
2019,940900281,940900281001,1,60,1,2,3,4,2,7,2,2
2019,940900281,940900281002,2,57,2,2,3,1,2,7,2,2
2019,940900281,940900281003,2,29,3,2,5,1,1,1,2,2
2019,940900291,940900291001,1,55,1,2,7,1,2,4,2,2
2019,940900291,940900291002,2,50,2,2,7,1,2,1,2,2
2019,940900291,940900291003,1,24,3,4,6,2,1,7,2,2
2019,940900291,940900291004,2,20,3,4,6,2,1,7,2,2
2019,940900301,940900301001,1,80,1,2,4,1,2,7,2,2
2019,940900301,940900301002,2,82,2,2,3,1,2,7,2,2
2019,940900311,940900311001,2,66,1,1,2,1,3,1,2,2
2019,940900331,940900331001,1,44,1,2,5,1,2,1,2,2
2019,940900331,940900331002,2,36,2,2,5,1,2,2,2,2
2019,940900331,940900331003,2,9,3,2,2,2,,,2,2
2019,940900351,940900351001,2,26,1,1,4,1,1,1,2,2
2019,940900371,940900371001,1,56,1,2,4,1,2,3,2,2
2019,940900371,940900371002,2,46,2,2,4,1,2,5,2,2
2019,940900371,940900371003,1,21,3,2,4,1,1,7,2,2
2019,940900381,940900381001,2,88,1,1,2,1,3,7,2,2
2019,941502281,941502281001,2,65,1,2,2,1,2,2,2,2
2019,941502281,941502281002,1,70,2,2,3,1,2,7,2,2
2019,941502291,941502291001,2,42,1,2,3,1,4,7,2,2
2019,941502291,941502291002,2,19,3,2,4,1,1,7,2,2
2019,941502291,941502291003,1,12,3,2,3,2,,,2,2
2019,941502291,941502291004,1,12,3,2,3,2,,,2,2
2019,941600211,941600211001,2,61,1,2,3,1,2,4,2,2
2019,941600211,941600211002,1,64,2,2,2,1,2,7,2,2
2019,941600221,941600221001,1,60,1,2,4,1,3,4,2,2
2019,941600221,941600221003,1,37,3,2,4,1,1,1,2,2
2019,941600231,941600231001,1,52,1,2,4,1,2,3,2,2
2019,941600231,941600231002,2,51,2,2,4,1,2,1,2,2
2019,941600231,941600231004,2,24,3,2,6,2,1,7,2,2
2019,941600241,941600241001,1,49,1,2,6,1,2,1,2,2
2019,941600241,941600241002,2,45,2,2,6,1,2,7,2,2
2019,941600241,941600241003,1,17,3,2,4,2,1,7,2,2
2019,941600241,941600241004,1,13,3,2,3,2,,,2,2
2019,941600251,941600251001,1,38,1,3,6,1,2,1,2,2
2019,941600251,941600251002,2,39,2,2,6,1,2,1,2,2
2019,941600251,941600251003,1,9,3,2,2,2,,,2,2
2019,941600251,941600251004,2,3,3,2,1,,,,2,2
2019,941600261,941600261001,1,58,1,2,4,1,2,1,2,2
2019,941600261,941600261002,2,57,2,2,4,1,2,7,2,2
2019,941600261,941600261003,2,25,3,2,6,1,1,7,2,2
2019,941600271,941600271001,1,73,1,2,6,1,2,7,2,2
2019,941600271,941600271002,2,68,2,2,4,1,2,7,2,2
2019,941600291,941600291001,1,33,1,2,4,1,2,2,2,2
2019,941600291,941600291002,2,31,2,2,6,4,2,2,2,2
2019,941600291,941600291003,2,56,6,2,3,1,3,1,2,2
2019,941600301,941600301001,1,58,1,2,4,1,3,7,2,2
2019,941600301,941600301002,1,33,3,2,5,1,1,1,2,2
2019,941600311,941600311001,1,49,1,2,6,1,2,1,2,2
2019,941600311,941600311002,2,49,2,2,5,1,2,1,2,2
2019,941600321,941600321002,2,36,1,2,6,1,3,1,2,2
2019,941600321,941600321003,2,8,3,2,2,2,,,2,2
2019,941600331,941600331001,1,41,1,2,6,1,2,1,2,2
2019,941600331,941600331002,2,36,2,2,5,1,2,7,2,2
2019,941600331,941600331003,2,4,3,2,1,,,,2,2
2019,941600331,941600331004,2,1,3,2,1,,,,2,2
2019,941600331,941600331005,2,1,3,2,1,,,,2,2
2019,941600341,941600341001,1,64,1,2,6,1,2,1,2,2
2019,941600341,941600341002,2,61,2,2,4,1,2,7,2,2
2019,941600341,941600341004,2,83,6,2,1,,3,7,2,2
2019,941600351,941600351001,1,58,1,2,4,1,2,3,2,2
2019,941600351,941600351002,2,50,2,2,3,1,2,5,2,2
2019,941600361,941600361001,1,76,1,2,2,1,2,1,2,2
2019,941600361,941600361002,2,74,2,2,2,1,2,7,2,2
2019,941600381,941600381001,1,40,1,2,5,1,2,1,2,2
2019,941600381,941600381002,2,39,2,2,5,1,2,7,2,2
2019,941600381,941600381003,1,6,3,2,1,,,,2,2
2019,941600381,941600381004,1,4,3,2,1,,,,2,2
2019,941600381,941600381005,2,0,3,2,1,,,,2,2
2019,941600391,941600391001,1,39,1,2,6,1,2,1,2,2
2019,941600391,941600391002,2,36,2,2,6,3,2,7,2,2
2019,941600391,941600391003,1,15,3,2,3,2,1,7,2,2
2019,941600391,941600391004,2,13,3,2,2,2,,,2,2
2019,941600391,941600391005,2,10,3,2,2,2,,,2,2
2019,941700201,941700201001,1,74,1,1,4,1,4,7,1,2
2019,941700211,941700211001,2,74,1,1,2,4,3,7,2,2
